customer_id,age,annual_income,spending_score,purchase_frequency,avg_order_value,days_since_last_purchase,preferred_category,payment_method,geographic_region
C1616,36,52509,71,15,64.64,50,Luxury,Bank_Transfer,Oriente
C1617,32,42091,96,25,27.59,8,Sports,PayPal,Centro
C1618,18,25000,92,21,49.07,1,Beauty,Credit_Card,Sur
C1619,53,61240,49,17,96.21,11,Sports,Bank_Transfer,Sur
C1620,36,43779,75,15,133.01,57,Beauty,Bank_Transfer,Sur
C1621,18,36830,94,23,41.03,10,Food,Cash,Oriente
C1622,18,25000,90,23,28.06,26,Beauty,PayPal,Oriente
C1623,23,25000,100,23,31.68,27,Clothing,Credit_Card,Oriente
C1624,63,80982,34,10,149.28,68,Electronics,PayPal,Norte
C1625,33,40906,89,24,84.25,28,Books,Bank_Transfer,Centro
C1626,31,60843,65,17,117.85,65,Books,Credit_Card,Norte
C1627,43,61395,75,19,148.88,58,Books,Cash,Sur
C1628,42,63010,52,10,121.38,58,Sports,Bank_Transfer,Centro
C1629,43,67363,29,7,100.09,89,Sports,Bank_Transfer,Occidente
C1630,18,25000,100,25,74.71,39,Food,Credit_Card,Norte
C1631,42,50372,51,12,136.49,81,Sports,Debit_Card,Sur
C1632,18,57710,100,25,108.3,28,Electronics,PayPal,Centro
C1633,40,59734,75,21,125.09,36,Luxury,Bank_Transfer,Oriente
C1634,40,45325,62,18,106.14,12,Clothing,Bank_Transfer,Sur
C1635,27,43951,78,20,85.06,22,Luxury,Debit_Card,Oriente
C1636,31,58899,100,25,110.59,22,Luxury,Debit_Card,Norte
C1637,34,53861,85,16,134.86,68,Books,Cash,Oriente
C1638,49,68023,57,14,136.97,64,Luxury,PayPal,Oriente
C1639,29,49493,80,21,85.76,39,Books,Bank_Transfer,Centro
C1640,39,28510,33,1,80.88,130,Clothing,Cash,Norte
C1641,38,88950,71,13,190.38,80,Home_Garden,Debit_Card,Occidente
C1642,43,52019,83,19,21.6,56,Books,Cash,Oriente
C1643,26,49116,72,17,109.01,58,Beauty,Credit_Card,Occidente
C1644,18,26555,100,25,67.68,6,Luxury,Debit_Card,Occidente
C1645,34,44270,75,21,112.27,36,Electronics,Cash,Occidente
C1646,36,66639,63,14,159.33,60,Electronics,Bank_Transfer,Occidente
C1647,65,86898,37,12,168.83,75,Food,Cash,Sur
C1648,24,56090,100,23,156.5,60,Beauty,Bank_Transfer,Occidente
C1649,18,63791,95,25,65.28,10,Beauty,Credit_Card,Oriente
C1650,40,51901,54,17,122.41,79,Home_Garden,Cash,Oriente
C1651,44,65791,37,7,133.72,75,Home_Garden,Credit_Card,Occidente
C1652,32,62437,68,16,143.8,51,Electronics,Credit_Card,Sur
C1653,42,54776,80,16,174.28,64,Home_Garden,PayPal,Oriente
C1654,45,67631,55,13,126.97,86,Clothing,Bank_Transfer,Sur
C1655,52,69182,54,8,169.53,104,Electronics,PayPal,Oriente
C1656,22,30706,100,25,95.5,11,Books,PayPal,Oriente
C1657,26,44483,100,25,134.24,17,Books,PayPal,Occidente
C1658,43,86705,71,15,198.75,68,Home_Garden,Bank_Transfer,Sur
C1659,32,59115,73,16,71.96,42,Sports,Credit_Card,Occidente
C1660,18,25000,100,25,59.53,18,Clothing,Credit_Card,Oriente
C1661,36,49458,61,10,141.22,60,Luxury,Debit_Card,Oriente
C1662,43,60965,94,19,119.13,51,Luxury,Debit_Card,Oriente
C1663,38,67720,97,21,152.69,42,Home_Garden,Credit_Card,Occidente
C1664,39,25000,55,15,82.32,76,Food,Bank_Transfer,Norte
C1665,24,25000,86,21,68.2,33,Books,Credit_Card,Norte
C1666,34,40781,72,21,108.67,28,Electronics,Cash,Sur
C1667,36,33308,75,22,106.87,34,Electronics,Credit_Card,Oriente
C1668,23,25000,92,22,16.85,21,Luxury,Cash,Centro
C1669,52,51228,66,13,81.83,31,Food,Cash,Centro
C1670,34,70605,73,18,124.25,54,Luxury,Bank_Transfer,Sur
C1671,53,84167,52,11,178.82,87,Sports,Cash,Centro
C1672,53,69742,31,5,133.64,92,Books,Cash,Sur
C1673,34,44436,85,16,130.35,60,Books,Debit_Card,Centro
C1674,33,68644,59,14,87.01,58,Luxury,Cash,Sur
C1675,30,31782,72,17,63.65,44,Clothing,Cash,Oriente
C1676,44,67481,83,19,77.82,36,Food,Bank_Transfer,Occidente
C1677,21,44905,87,20,72.85,29,Clothing,Cash,Centro
C1678,42,47896,64,21,58.02,44,Books,Credit_Card,Norte
C1679,25,35789,85,23,82.58,28,Sports,Debit_Card,Sur
C1680,43,37812,57,14,59.29,73,Beauty,Debit_Card,Occidente
C1681,33,32486,84,25,74.53,31,Clothing,Debit_Card,Norte
C1682,33,40013,94,25,85.43,31,Beauty,Credit_Card,Oriente
C1683,18,35089,87,21,73.31,31,Food,Bank_Transfer,Occidente
C1684,44,70709,65,12,80.04,69,Clothing,Credit_Card,Occidente
C1685,31,54676,100,25,130.65,33,Beauty,Bank_Transfer,Sur
C1686,18,35057,88,15,36.36,27,Beauty,Debit_Card,Norte
C1687,27,64874,100,25,143.09,9,Luxury,Cash,Centro
C1688,18,33437,75,20,72.77,37,Beauty,PayPal,Occidente
C1689,45,48142,59,16,129.42,70,Beauty,Credit_Card,Norte
C1690,43,32091,55,18,39.63,48,Books,Credit_Card,Centro
C1691,27,52599,88,24,77.73,16,Beauty,Credit_Card,Centro
C1692,48,58115,68,16,99.94,49,Books,PayPal,Norte
C1693,28,40169,56,12,74.2,57,Clothing,Debit_Card,Centro
C1694,41,74196,60,19,98.38,37,Sports,Credit_Card,Oriente
C1695,35,76238,89,21,157.27,37,Sports,Bank_Transfer,Oriente
C1696,36,34709,95,25,85.99,17,Sports,Bank_Transfer,Oriente
C1697,35,37972,73,21,56.44,5,Sports,Cash,Norte
C1698,29,47246,91,22,74.76,22,Electronics,Cash,Centro
C1699,44,55327,64,11,85.32,72,Electronics,Debit_Card,Oriente
C1700,30,27327,73,17,69.71,48,Electronics,PayPal,Norte
C1701,33,69448,77,20,124.62,31,Books,PayPal,Sur
C1702,31,45427,87,21,85.06,22,Luxury,Debit_Card,Oriente
C1703,43,75555,46,13,125.41,65,Electronics,PayPal,Sur
C1704,41,67053,38,12,104.56,83,Food,Cash,Centro
C1705,32,36892,75,17,84.9,53,Electronics,Bank_Transfer,Occidente
C1706,39,58118,93,20,87.07,12,Clothing,Debit_Card,Occidente
C1707,18,32235,96,23,63.41,30,Electronics,Credit_Card,Centro
C1708,49,45808,42,7,73,103,Beauty,PayPal,Occidente
C1709,29,46840,96,25,102.09,12,Home_Garden,Credit_Card,Occidente
C1710,37,49086,83,23,48.52,27,Sports,Cash,Centro
C1711,54,91682,25,6,150.21,89,Sports,PayPal,Sur
C1712,52,60373,57,14,115.72,55,Electronics,Credit_Card,Norte
C1713,39,64095,79,20,154.06,46,Books,Debit_Card,Norte
C1714,34,31750,82,20,69.62,44,Electronics,Debit_Card,Norte
C1715,21,25000,100,21,40.42,27,Home_Garden,PayPal,Occidente
C1716,52,67419,55,8,146.59,101,Luxury,Credit_Card,Occidente
C1717,18,31803,100,23,38.97,39,Home_Garden,Cash,Sur
C1718,41,62228,60,13,159.58,73,Food,Bank_Transfer,Sur
C1719,37,64386,88,25,138.39,19,Luxury,Credit_Card,Occidente
C1720,18,34261,96,24,42.03,1,Clothing,PayPal,Occidente
C1721,27,46781,86,20,65.71,40,Electronics,PayPal,Sur
C1722,29,62800,61,15,106.52,53,Sports,Cash,Sur
C1723,32,37529,71,22,-5.24,48,Beauty,Debit_Card,Occidente
C1724,27,30076,74,12,77.92,54,Clothing,Debit_Card,Oriente
C1725,28,28236,94,25,68.61,30,Luxury,PayPal,Centro
C1726,18,26274,84,20,35.74,44,Books,Bank_Transfer,Centro
C1727,40,64299,63,14,170.63,70,Home_Garden,Cash,Norte
C1728,36,61308,62,10,154.08,86,Clothing,PayPal,Centro
C1729,49,70314,67,13,159.27,58,Electronics,Debit_Card,Occidente
C1730,22,25000,100,25,71.15,19,Luxury,Debit_Card,Sur
C1731,46,63978,38,7,159.75,66,Books,Bank_Transfer,Occidente
C1732,18,35878,100,25,53.28,1,Sports,Credit_Card,Centro
C1733,61,64942,48,15,169.81,43,Home_Garden,Cash,Occidente
C1734,18,34897,98,25,60.4,4,Books,Debit_Card,Occidente
C1735,18,40884,81,19,78.65,54,Sports,Credit_Card,Oriente
C1736,32,59747,84,25,114.29,30,Sports,Credit_Card,Norte
C1737,56,84803,32,9,151.32,89,Luxury,Debit_Card,Centro
C1738,45,37280,53,16,82.99,57,Luxury,Bank_Transfer,Occidente
C1739,53,49678,37,13,164.7,76,Beauty,Credit_Card,Occidente
C1740,34,59698,78,18,126.48,38,Home_Garden,Debit_Card,Norte
C1741,36,37310,47,10,81.56,73,Home_Garden,Cash,Centro
C1742,24,76015,100,25,118.29,47,Clothing,Bank_Transfer,Norte
C1743,18,25000,80,18,19.46,27,Clothing,Bank_Transfer,Centro
C1744,32,42065,69,17,85.05,38,Luxury,Debit_Card,Centro
C1745,43,39012,67,18,62.85,53,Electronics,Credit_Card,Norte
C1746,45,55056,37,6,120.05,101,Luxury,Credit_Card,Oriente
C1747,18,27787,92,25,31.03,15,Clothing,Cash,Centro
C1748,45,67442,54,9,135.11,49,Beauty,Bank_Transfer,Centro
C1749,43,63791,59,22,159.69,46,Sports,Cash,Centro
C1750,18,25000,91,21,56.57,61,Beauty,Cash,Centro
C1751,41,57825,51,10,150.94,72,Sports,Debit_Card,Sur
C1752,29,35951,92,23,70.36,22,Sports,Bank_Transfer,Norte
C1753,27,55939,100,23,84.11,55,Sports,Debit_Card,Norte
C1754,35,41784,84,17,66.18,58,Beauty,Cash,Oriente
C1755,31,43374,89,20,33.43,21,Electronics,Bank_Transfer,Occidente
C1756,36,53545,84,15,85.94,44,Electronics,Cash,Norte
C1757,28,41312,90,22,125.72,39,Books,Credit_Card,Norte
C1758,30,41369,97,24,83.16,28,Sports,Debit_Card,Sur
C1759,43,71148,49,13,134.84,79,Beauty,Cash,Occidente
C1760,40,58599,85,21,86.03,34,Books,Bank_Transfer,Norte
C1761,45,53935,67,20,188.22,35,Food,Bank_Transfer,Occidente
C1762,27,34180,82,21,46.83,34,Luxury,Credit_Card,Norte
C1763,22,25000,84,15,76.85,30,Books,PayPal,Norte
C1764,55,110643,58,13,209.31,62,Electronics,PayPal,Occidente
C1765,33,44770,46,13,95.27,58,Sports,Cash,Occidente
C1766,45,36726,51,9,113.32,74,Home_Garden,Debit_Card,Centro
C1767,40,65059,80,21,104,11,Food,Bank_Transfer,Norte
C1768,43,70314,60,19,147.64,42,Luxury,PayPal,Centro
C1769,43,52559,70,19,127.81,48,Clothing,Debit_Card,Centro
C1770,30,75992,63,14,108.13,70,Clothing,PayPal,Centro
C1771,40,81449,69,16,175.34,62,Clothing,Debit_Card,Norte
C1772,30,53846,100,24,100.79,25,Beauty,PayPal,Norte
C1773,23,33016,98,22,30.64,35,Sports,PayPal,Occidente
C1774,41,25000,77,18,101.79,45,Sports,Cash,Norte
C1775,18,29399,97,25,47,7,Home_Garden,PayPal,Centro
C1776,55,88664,44,13,172.09,44,Books,PayPal,Oriente
C1777,36,43985,81,22,40.11,36,Beauty,Cash,Norte
C1778,24,31672,97,23,88.45,32,Clothing,PayPal,Norte
C1779,25,26003,79,19,64.2,30,Beauty,Cash,Oriente
C1780,42,54374,77,21,64.84,45,Books,PayPal,Norte
C1781,33,39040,80,19,94.79,44,Food,Credit_Card,Centro
C1782,24,33976,66,20,61.63,27,Electronics,PayPal,Norte
C1783,28,43856,84,24,104.74,52,Home_Garden,Credit_Card,Oriente
C1784,37,56256,89,19,89.55,23,Home_Garden,PayPal,Sur
C1785,40,38938,100,25,100.2,26,Clothing,Cash,Norte
C1786,29,25000,64,12,19.44,60,Sports,PayPal,Occidente
C1787,22,30611,71,15,53.15,41,Beauty,PayPal,Sur
C1788,47,70044,26,3,192.71,85,Food,Cash,Centro
C1789,23,25000,82,20,54.43,49,Beauty,PayPal,Occidente
C1790,31,50850,85,23,141.91,12,Electronics,Bank_Transfer,Norte
C1791,41,47265,73,12,117.47,53,Beauty,Bank_Transfer,Centro
C1792,35,46666,83,25,117.37,47,Books,Bank_Transfer,Centro
C1793,38,60562,61,14,153.08,61,Luxury,Debit_Card,Norte
C1794,64,73554,43,3,155.6,91,Luxury,Credit_Card,Occidente
C1795,27,42730,88,17,90,56,Beauty,Debit_Card,Sur
C1796,22,38798,100,25,73.63,25,Clothing,Debit_Card,Centro
C1797,40,34759,90,22,73.02,42,Electronics,Bank_Transfer,Centro
C1798,30,37639,77,20,108.87,50,Books,PayPal,Norte
C1799,22,25000,100,25,109.57,28,Books,Bank_Transfer,Occidente
C1800,40,64709,89,21,92.81,41,Luxury,Bank_Transfer,Centro
C1801,20,25000,100,25,68.76,22,Books,Debit_Card,Sur
C1802,31,48497,80,22,66.94,71,Beauty,Credit_Card,Oriente
C1803,48,42876,42,8,101.9,97,Clothing,Cash,Sur
C1804,18,26167,100,25,65.56,15,Home_Garden,PayPal,Occidente
C1805,36,25000,55,17,34.19,41,Clothing,Credit_Card,Norte
C1806,54,42966,56,13,119.42,91,Clothing,Credit_Card,Sur
C1807,46,82204,47,18,159.14,39,Home_Garden,Bank_Transfer,Occidente
C1808,45,76980,42,16,112.95,31,Home_Garden,Debit_Card,Occidente
C1809,18,40570,100,25,120.71,27,Home_Garden,Cash,Centro
C1810,48,76929,68,19,175.85,68,Clothing,PayPal,Sur
C1811,27,26368,88,23,33.29,51,Electronics,Credit_Card,Oriente
C1812,33,25000,58,14,28.49,70,Beauty,Debit_Card,Norte
C1813,43,56622,36,8,104.27,101,Sports,Debit_Card,Occidente
C1814,23,26050,60,16,73.8,43,Luxury,Cash,Centro
C1815,35,25000,73,14,37.73,68,Clothing,Credit_Card,Occidente
C1816,22,58225,100,25,124.86,11,Home_Garden,Credit_Card,Centro
C1817,18,37520,100,25,52.54,6,Luxury,Cash,Sur
C1818,35,40934,64,17,127.51,51,Electronics,Debit_Card,Centro
C1819,42,39673,66,22,81.42,39,Luxury,Credit_Card,Norte
C1820,24,58431,100,24,168.04,19,Beauty,Cash,Norte
C1821,29,44959,88,20,89.73,31,Food,Debit_Card,Norte
C1822,25,25000,68,17,66.15,58,Luxury,Credit_Card,Occidente
C1823,34,25000,85,17,-3.02,68,Food,Bank_Transfer,Norte
C1824,21,25000,100,18,59.36,62,Books,Credit_Card,Centro
C1825,29,59814,92,23,48.81,15,Clothing,Credit_Card,Sur
C1826,22,35698,84,22,131.87,6,Home_Garden,PayPal,Sur
C1827,19,38657,72,14,84.62,73,Home_Garden,Cash,Oriente
C1828,59,72339,62,17,178.83,43,Clothing,Cash,Sur
C1829,31,49561,97,25,86.49,21,Electronics,Debit_Card,Sur
C1830,18,36518,100,25,63.97,12,Electronics,PayPal,Oriente
C1831,40,39876,62,8,76.1,103,Home_Garden,PayPal,Norte
C1832,65,83698,20,5,221.09,98,Luxury,PayPal,Occidente
C1833,18,36188,86,23,73.58,12,Food,Credit_Card,Sur
C1834,18,32495,100,24,122.24,6,Food,Credit_Card,Norte
C1835,46,57763,67,19,132.37,77,Electronics,Credit_Card,Occidente
C1836,22,36308,100,24,86.17,31,Beauty,Cash,Centro
C1837,19,25000,98,20,4.88,52,Electronics,Cash,Norte
C1838,18,59517,100,25,118.28,14,Clothing,Debit_Card,Oriente
C1839,31,36034,66,10,101.12,80,Luxury,PayPal,Norte
C1840,38,37478,45,10,170.59,99,Food,Bank_Transfer,Occidente
C1841,21,28159,100,23,72.18,35,Luxury,Debit_Card,Centro
C1842,41,52411,83,19,102.84,29,Beauty,Bank_Transfer,Centro
C1843,18,26212,100,25,75.84,24,Beauty,Bank_Transfer,Sur
C1844,36,57946,100,24,64.22,7,Sports,Credit_Card,Norte
C1845,45,81252,77,19,167.4,34,Electronics,PayPal,Occidente
C1846,48,92187,44,14,160.01,59,Books,PayPal,Centro
C1847,34,37498,71,18,66.84,39,Sports,Credit_Card,Centro
C1848,29,45677,74,17,65.02,42,Luxury,Bank_Transfer,Oriente
C1849,34,69431,100,23,106.04,32,Beauty,Cash,Oriente
C1850,18,34473,100,25,102.81,1,Books,Credit_Card,Sur
C1851,40,48529,59,14,93.68,37,Clothing,Bank_Transfer,Sur
C1852,42,53186,45,7,115.04,107,Clothing,Cash,Norte
C1853,48,58748,82,15,132.5,89,Luxury,Debit_Card,Centro
C1854,48,43871,50,13,35.34,66,Clothing,Cash,Centro
C1855,23,34956,85,22,49.1,35,Home_Garden,Credit_Card,Oriente
C1856,49,82427,55,15,177.44,32,Home_Garden,Bank_Transfer,Oriente
C1857,20,34314,100,25,122.14,21,Clothing,PayPal,Norte
C1858,39,47482,73,17,81.3,56,Beauty,Debit_Card,Oriente
C1859,37,63832,100,25,97.22,1,Home_Garden,PayPal,Oriente
C1860,41,58739,80,23,120.63,35,Beauty,Bank_Transfer,Sur
C1861,44,87357,51,15,165.38,44,Beauty,PayPal,Occidente
C1862,32,37682,85,18,90.57,41,Home_Garden,Bank_Transfer,Occidente
C1863,50,70829,43,10,146.77,73,Sports,PayPal,Occidente
C1864,40,35063,56,14,26.19,56,Luxury,Cash,Centro
C1865,43,55880,69,17,125.28,59,Books,PayPal,Oriente
C1866,45,76670,75,19,130.1,31,Books,Debit_Card,Occidente
C1867,38,57610,64,12,112.85,73,Clothing,PayPal,Occidente
C1868,28,39952,88,19,132.7,25,Luxury,Cash,Sur
C1869,32,52936,96,25,84.77,27,Sports,Credit_Card,Norte
C1870,52,61509,11,5,144.85,106,Electronics,PayPal,Occidente
C1871,52,74369,22,5,175.56,77,Luxury,Bank_Transfer,Sur
C1872,39,58950,37,11,83.48,71,Books,Cash,Oriente
C1873,18,26159,100,24,48.94,22,Home_Garden,Credit_Card,Occidente
C1874,51,63161,56,15,119.56,61,Beauty,Credit_Card,Occidente
C1875,49,69919,49,10,152.62,73,Clothing,Bank_Transfer,Sur
C1876,55,62714,52,15,93.9,48,Home_Garden,PayPal,Oriente
C1877,26,35786,100,22,43.35,44,Beauty,Debit_Card,Occidente
C1878,44,81685,76,16,172,49,Books,Cash,Norte
C1879,26,31100,100,21,18.73,37,Food,Credit_Card,Oriente
C1880,47,63796,53,12,89.09,80,Clothing,PayPal,Oriente
C1881,27,25000,100,22,86.3,31,Clothing,Bank_Transfer,Norte
C1882,41,43686,58,11,63.63,71,Books,Cash,Occidente
C1883,41,56889,65,21,138.31,45,Electronics,PayPal,Occidente
C1884,46,53572,45,10,115.05,80,Luxury,Bank_Transfer,Oriente
C1885,31,51073,86,23,128.34,20,Sports,Bank_Transfer,Oriente
C1886,43,30947,66,13,108.35,95,Sports,Credit_Card,Sur
C1887,51,72377,51,14,120.78,59,Clothing,Credit_Card,Norte
C1888,26,35698,88,21,13.16,51,Electronics,Debit_Card,Occidente
C1889,39,66670,71,18,101.45,56,Sports,Bank_Transfer,Occidente
C1890,33,56284,66,18,181.4,66,Clothing,Bank_Transfer,Occidente
C1891,45,59000,42,13,122.71,62,Home_Garden,Debit_Card,Sur
C1892,46,56476,83,20,70.22,35,Electronics,Bank_Transfer,Occidente
C1893,18,25000,100,22,28.78,27,Sports,Bank_Transfer,Occidente
C1894,18,33727,91,22,74.28,51,Electronics,Debit_Card,Occidente
C1895,31,48966,72,24,76.53,7,Luxury,Cash,Centro
C1896,22,51798,100,25,137.36,7,Sports,Bank_Transfer,Occidente
C1897,34,67321,93,23,130.17,6,Books,Cash,Norte
C1898,56,73285,37,5,74.34,111,Beauty,PayPal,Norte
C1899,26,64762,94,23,101.23,29,Beauty,Debit_Card,Oriente
C1900,52,56993,45,10,126.08,84,Books,PayPal,Norte
C1901,57,93596,32,10,117.06,105,Clothing,Bank_Transfer,Occidente
C1902,28,62212,72,23,87.44,27,Sports,Bank_Transfer,Oriente
C1903,60,103333,22,5,205.58,109,Electronics,PayPal,Oriente
C1904,24,49789,100,25,109.19,31,Luxury,Cash,Sur
C1905,46,62889,64,16,127.72,68,Books,Bank_Transfer,Sur
C1906,30,31801,77,22,34.08,41,Luxury,PayPal,Occidente
C1907,43,52167,69,15,60.81,68,Electronics,PayPal,Oriente
C1908,27,31607,100,20,17.71,36,Clothing,PayPal,Oriente
C1909,48,58862,42,7,126.07,95,Sports,Bank_Transfer,Oriente
C1910,30,45269,99,25,91.92,25,Sports,Cash,Centro
C1911,45,73083,54,13,183.86,84,Beauty,Credit_Card,Occidente
C1912,39,42938,95,24,70.82,27,Home_Garden,PayPal,Sur
C1913,34,45112,71,18,104.76,17,Clothing,Credit_Card,Occidente
C1914,54,62347,40,8,135.66,93,Sports,Debit_Card,Occidente
C1915,45,87541,47,14,165.57,100,Home_Garden,Cash,Occidente
C1916,40,61426,70,16,116.48,61,Beauty,Bank_Transfer,Norte
C1917,33,64841,90,23,151.78,36,Sports,Cash,Sur
C1918,37,51710,84,25,101.57,20,Food,Cash,Centro
C1919,43,43836,39,8,134.77,81,Books,Credit_Card,Oriente
C1920,33,58356,81,21,84.47,44,Sports,PayPal,Oriente
C1921,18,34689,100,19,80.82,65,Food,Bank_Transfer,Centro
C1922,41,71478,52,9,177.79,93,Luxury,Bank_Transfer,Oriente
C1923,42,54137,97,24,89.74,32,Luxury,Bank_Transfer,Norte
C1924,38,54272,66,11,138.55,108,Food,Credit_Card,Norte
C1925,37,49323,99,25,150.32,27,Beauty,Bank_Transfer,Occidente
C1926,31,29876,84,18,38.85,35,Luxury,Bank_Transfer,Oriente
C1927,35,43917,100,24,91.58,32,Food,Bank_Transfer,Norte
C1928,19,32272,82,18,75.97,49,Food,Debit_Card,Centro
C1929,39,40732,71,18,42.13,32,Food,PayPal,Oriente
C1930,18,25000,100,25,32.62,15,Luxury,Credit_Card,Occidente
C1931,41,81775,72,19,167.27,18,Clothing,Cash,Sur
C1932,37,40414,95,21,118.5,12,Electronics,Debit_Card,Sur
C1933,20,25000,100,22,1.16,1,Books,Debit_Card,Centro
C1934,20,40977,84,22,44.16,51,Food,PayPal,Centro
C1935,51,37616,56,16,48.06,31,Home_Garden,Debit_Card,Norte
C1936,44,63910,79,25,178.25,22,Food,Debit_Card,Sur
C1937,40,38029,80,22,50.51,52,Beauty,Bank_Transfer,Centro
C1938,62,96360,29,10,164.6,79,Home_Garden,PayPal,Oriente
C1939,18,30189,88,25,88.75,28,Beauty,Credit_Card,Centro
C1940,42,58344,60,15,118.17,52,Beauty,PayPal,Sur
C1941,38,36743,71,19,92.62,43,Sports,Debit_Card,Sur
C1942,47,59495,64,22,137.67,40,Luxury,Cash,Occidente
C1943,18,48945,100,25,90.32,8,Books,Bank_Transfer,Sur
C1944,32,60920,100,25,64.43,28,Clothing,Bank_Transfer,Norte
C1945,57,69820,47,14,110.52,85,Luxury,Debit_Card,Norte
C1946,29,29964,73,23,115.71,20,Luxury,Debit_Card,Norte
C1947,27,29043,93,20,-6.34,76,Home_Garden,PayPal,Sur
C1948,26,41327,85,16,65.16,74,Luxury,Bank_Transfer,Centro
C1949,23,32715,100,25,-10.54,29,Beauty,Debit_Card,Oriente
C1950,60,85438,47,13,172.68,78,Books,PayPal,Centro
C1951,35,36400,54,16,49.33,47,Luxury,Cash,Centro
C1952,23,29628,64,14,0.04,56,Food,Credit_Card,Sur
C1953,35,53540,70,14,80.68,49,Sports,Bank_Transfer,Centro
C1954,18,38504,100,24,62.75,14,Sports,PayPal,Centro
C1955,48,72063,81,21,132.45,60,Clothing,Credit_Card,Centro
C1956,25,55543,100,25,115.01,12,Beauty,PayPal,Norte
C1957,43,56865,64,14,77.82,44,Home_Garden,Cash,Oriente
C1958,32,43797,61,16,99.63,66,Sports,PayPal,Occidente
C1959,36,27574,67,18,70.05,56,Home_Garden,Cash,Occidente
C1960,40,51087,50,6,93.01,103,Sports,Debit_Card,Oriente
C1961,27,25000,83,25,69.09,23,Beauty,Credit_Card,Norte
C1962,33,75225,83,21,188.59,32,Luxury,Bank_Transfer,Norte
C1963,34,33821,75,16,78.21,50,Electronics,Debit_Card,Norte
C1964,36,49594,94,19,48.16,4,Food,Cash,Sur
C1965,29,27184,100,23,69.24,26,Food,Debit_Card,Norte
C1966,48,46184,59,12,83.81,67,Books,Cash,Oriente
C1967,50,54390,46,8,106.17,86,Clothing,Credit_Card,Norte
C1968,37,46490,61,14,71.43,54,Luxury,Credit_Card,Sur
C1969,21,29601,92,16,37.36,80,Beauty,Debit_Card,Occidente
C1970,22,45964,96,25,88.28,38,Clothing,PayPal,Sur
C1971,18,58329,99,22,116.64,4,Sports,Debit_Card,Occidente
C1972,51,71496,33,4,178.05,108,Food,Cash,Centro
C1973,36,26373,74,16,102.25,60,Clothing,Credit_Card,Occidente
C1974,43,91735,99,25,211,26,Beauty,Bank_Transfer,Sur
C1975,47,37191,47,17,76.84,50,Electronics,PayPal,Oriente
C1976,26,30328,99,25,18.98,9,Home_Garden,Cash,Sur
C1977,30,29834,66,18,71.79,55,Beauty,Debit_Card,Norte
C1978,18,51686,89,21,73.87,31,Luxury,Debit_Card,Centro
C1979,30,43117,100,25,85.09,12,Luxury,PayPal,Occidente
C1980,40,46054,45,12,86.44,85,Books,Bank_Transfer,Oriente
C1981,18,25000,100,21,17.3,22,Luxury,Cash,Occidente
C1982,51,65099,67,13,124.92,70,Clothing,PayPal,Oriente
C1983,43,69255,56,12,70.24,83,Books,PayPal,Occidente
C1984,18,27974,100,24,13.45,35,Clothing,Cash,Oriente
C1985,40,48668,56,17,95.69,37,Books,Debit_Card,Centro
C1986,24,51735,96,25,106.34,25,Food,Debit_Card,Centro
C1987,33,47158,81,20,63.8,45,Clothing,Debit_Card,Oriente
C1988,27,57595,100,24,134.74,41,Luxury,Credit_Card,Sur
C1989,18,34497,93,25,51.56,20,Luxury,PayPal,Oriente
C1990,18,31522,81,22,62.93,30,Luxury,Debit_Card,Centro
C1991,25,38580,97,22,56.06,35,Electronics,PayPal,Oriente
C1992,34,43713,68,16,128.98,71,Clothing,Credit_Card,Occidente
C1993,37,63962,100,22,164.18,27,Electronics,PayPal,Oriente
C1994,38,46358,73,14,80.52,53,Home_Garden,Bank_Transfer,Norte
C1995,31,25000,85,20,16.07,60,Clothing,Credit_Card,Oriente
C1996,38,59915,63,18,110.29,30,Sports,Cash,Sur
C1997,20,41102,100,24,60.98,12,Sports,Bank_Transfer,Oriente
C1998,45,60812,63,15,115.86,59,Beauty,Debit_Card,Sur
C1999,41,66643,86,21,79.67,23,Clothing,Debit_Card,Sur
C2000,40,66730,59,13,87.98,76,Sports,Credit_Card,Occidente
